image_filename,timestamp,Front_Left_Door,Front_Right_Door,Rear_Left_Door,Rear_Right_Door,Hood
frame_20250420_144304_562249.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_566484.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_571066.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_575541.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_579833.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_584062.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_588739.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_593503.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_597833.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_602102.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_606725.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_611032.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_615319.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_619840.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_625177.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_629555.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_633869.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_638482.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_642872.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_647110.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_651301.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_655722.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_660013.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_664657.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_668839.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_673164.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_677334.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_681231.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_685129.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_689464.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_693692.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_697857.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_702001.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_706396.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_710653.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_714824.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_718962.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_723172.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_727369.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_731263.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_735166.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_739539.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_743661.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_747765.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_751884.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_756162.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_760291.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_764175.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_768088.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_773139.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_777443.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_781631.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_785844.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_790560.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_794849.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_798963.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_803059.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_807669.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_812149.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_816348.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_820775.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_825333.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_829483.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_833629.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_838012.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_842267.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_846366.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_850498.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_854769.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_859066.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_863018.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_866938.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_871284.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_875620.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_879812.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_883951.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_888346.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_892531.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_896661.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_900765.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_905038.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_909375.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_913292.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_917172.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_921609.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_925973.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_930081.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_934179.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_938524.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_942762.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_946852.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_950959.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_955186.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_959462.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_963394.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_967252.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_971527.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_975935.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_980080.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_984263.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_988724.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_993084.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144304_997490.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_001677.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_005961.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_010190.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_014172.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_018137.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_022591.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_026915.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_031285.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_035836.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_040988.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_045996.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_050248.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_054566.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_058892.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_062844.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_066741.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_071119.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_075514.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_079787.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_084011.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_088506.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_092882.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_097127.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_101340.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_105737.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_110322.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_114434.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_118613.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_123338.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_127883.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_132303.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_137024.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_141640.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_146077.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_150458.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_155103.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_159654.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_164053.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_168461.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_172773.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_177113.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_180992.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_184879.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_189229.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_193454.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_197546.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_201631.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_205825.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_209953.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_213829.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_217665.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_221969.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_226309.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_230461.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_234639.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_238894.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_243157.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_247077.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_251001.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_255069.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_259144.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_263065.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_267043.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_272107.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_276309.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_280208.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_284157.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_288739.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_293193.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_297631.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_302095.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_306464.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_310805.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_315041.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_319226.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_323557.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_327739.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_331694.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_335637.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_339753.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_343830.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_347803.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_351781.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_356257.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_360598.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_364837.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_369051.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_373365.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_377605.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_381583.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_385858.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_390347.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_394668.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_398919.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_403109.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_407757.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_412112.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_416392.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_420874.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_425276.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_429459.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_433661.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_437980.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_442327.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_446583.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_450801.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_455176.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_459716.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_464024.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_468285.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_472877.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_477518.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_481739.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_485909.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_490433.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_494705.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_498941.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_503245.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_507711.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_512049.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_516332.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_521125.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_525585.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_529954.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_534046.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_538991.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_543167.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144305_547134.jpg,20250420_231159,0,0,0,0,1
frame_20250420_144306_007466.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_011600.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_015551.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_019522.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_023900.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_028296.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_032994.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_037532.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_042426.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_136404.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_141002.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_145397.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_149620.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_154055.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_158569.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_162787.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_167275.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_171629.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_176186.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_180447.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_184544.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_189211.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_193686.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_198148.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_202538.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_207023.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_211418.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_215812.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_220498.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_225097.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_229406.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_233711.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_238017.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_242209.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_246367.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_250545.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_254973.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_259284.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_263429.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_267601.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_271811.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_276414.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_281017.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_285241.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_289615.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_293866.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_298002.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_302198.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_306939.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_311205.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_315458.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_320059.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_324544.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_328834.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_333132.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_337613.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_342429.jpg,20250420_231159,0,0,0,1,0
frame_20250420_144306_346653.jpg,20250420_231159,0,0,0,1,0
